u,median_observed,median_pointwise,lower_central50,upper_central50,hit_frac
0.0,105.83377324500147,105.24285595270453,97.62075528334782,114.44717413497584,1.0
0.002506265664160401,105.72919943505673,105.22610808423913,96.2945557751434,114.40939659074562,1.0
0.005012531328320802,104.41895440686612,104.41895440373992,94.96835627510565,113.35039892576619,1.0
0.007518796992481203,103.10870939352296,103.10870939216268,83.60887565312075,112.05523194935117,1.0
0.010025062656641603,102.21607750499174,101.79846436536694,82.26576654415207,110.7600649574211,1.0
0.012531328320802004,102.20615441514293,101.60905369321256,81.27143570211369,110.05791024572133,1.0
0.015037593984962405,102.1962313264619,101.6005106020825,81.309896185361,110.02984046255122,1.0
0.017543859649122806,102.18630823641197,101.59196750957524,81.34835666699647,110.00177067812874,1.0
0.020050125313283207,102.17638514676266,101.58342441748785,81.38681714958726,109.97370089383473,1.0
0.022556390977443608,102.1664620564633,101.57488132476709,81.42527763199254,109.94563110865278,1.0
0.02506265664160401,102.1565389676328,101.5663382335091,81.4637381157012,109.91756132502752,1.0
0.02756892230576441,101.69389600843091,101.5577951415924,81.50219859767569,109.88949154134043,1.0
0.03007518796992481,100.66403379747737,100.39872901947918,81.54065907969579,108.9953736073174,1.0
0.03258145363408521,100.65757023380054,99.17477885063018,80.38016176585246,107.71447848866379,1.0
0.03508771929824561,100.65110667056818,99.17180681854917,79.0539622627645,107.28406928973791,1.0
0.03759398496240601,100.64464310700345,96.51322803499569,78.99676246837836,107.2619502186234,1.0
0.040100250626566414,100.6381795434546,96.17998536461901,79.04151438469347,107.23983114756676,1.0
0.042606516290726815,100.63171597924918,96.18409419991792,79.0862663011279,107.21771207552965,1.0
0.045112781954887216,100.62525241654542,95.88797625661257,79.13101821858973,107.19559300519343,1.0
0.047619047619047616,100.02910790454224,95.89280045744474,79.1757701341533,107.17347393373963,1.0
0.05012531328320802,90.7312569998635,95.29835383505485,79.22052205099034,107.00543511987372,1.0
0.05263157894736842,90.74845033127953,95.3046127890155,79.26527396774104,105.73806872892168,1.0
0.05513784461152882,90.76564366295763,95.31087174329747,78.21405380405305,105.15526496880224,1.0
0.05764411027568922,90.7828369941048,94.9055275040519,76.90380878986625,105.13784143388246,1.0
0.06015037593984962,90.80003032489314,93.6246324037891,76.7556009225454,105.120417898219,1.0
0.06265664160401002,90.81722365653941,92.3437372813477,76.80674404220228,105.10299436271366,1.0
0.06516290726817042,90.83441698865319,91.06284218732077,76.85788716168216,105.08557082859812,1.0
0.06766917293233082,89.78194710174562,89.78194710559698,76.90903027950027,105.06814729315985,1.0
0.07017543859649122,88.50105200125519,89.34709833723318,76.96017339838443,100.84512125431058,1.0
0.07268170426065163,88.45023842886083,89.36800602151975,77.01131651717044,100.83796323892174,1.0
0.07518796992481203,88.47339178991422,89.38891370715774,77.0624596372304,100.83080522498962,1.0
0.07769423558897243,84.7903908711092,88.49654514952472,75.79848904538925,100.8236472103595,1.0
0.08020050125313283,84.82265737270791,88.51969850923388,75.85286592713015,99.78929984545434,1.0
0.08270676691729323,84.85492387542263,88.54285187013627,75.90724280983423,98.53477557218876,1.0
0.08521303258145363,84.88719037634795,88.56600522934121,75.96161969056016,97.2802513121432,1.0
0.08771929824561403,84.91945687837692,87.99493932496127,76.01599657268405,96.83257342513973,1.0
0.09022556390977443,84.95172338033905,86.72757293453819,76.07037345470732,96.83525552710027,1.0
0.09273182957393483,84.98398988248887,85.4602065486064,76.12475033682578,96.83793762940263,1.0
0.09523809523809523,84.19284017730125,84.4009521938084,75.69210099608576,96.84061973131845,1.0
0.09774436090225563,82.92547379167132,84.1269819333306,74.41120589832101,91.93970722184523,1.0
0.10025062656641603,81.99572335404706,84.16155990196319,73.1303107781657,91.95468882581675,1.0
