X_warped,Y_warped,Z_m,u,timestamp,clip_name
-13581929.508167489,4434053.492330163,1.9861953333333333,0.0,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581928.06945628,4434051.659102895,1.9861953333333333,0.002506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581926.63074506,4434049.825875635,1.9861953333333333,0.005012531328320802,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581925.192033818,4434047.992648379,1.9861953333333333,0.007518796992481203,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581923.374446398,4434047.42380448,1.9861953333333333,0.010025062656641603,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581921.540722707,4434046.90881055,1.9861953333333333,0.012531328320802004,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581919.706998976,4434046.39381661,1.9861953333333333,0.015037593984962405,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581917.87327524,4434045.878822665,1.9861953333333333,0.017543859649122806,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581916.039551515,4434045.363828725,1.9861953333333333,0.020050125313283207,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581914.205827815,4434044.848834792,1.9861953333333333,0.022556390977443608,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581912.372104108,4434044.333840859,1.9861953333333333,0.02506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581910.763531968,4434043.06747232,1.9861953333333333,0.02756892230576441,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581909.319966968,4434041.250443072,1.9861953333333333,0.03007518796992481,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581907.876401989,4434039.433413814,1.9861953333333333,0.03258145363408521,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581906.078036254,4434038.800423423,1.9861953333333333,0.03508771929824561,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
