X_warped,Y_warped,Z_m,u,timestamp,clip_name
-13581930.022142485,4434051.777095926,1.9861953333333333,0.0,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581928.2926742,4434050.914181397,1.9861953333333333,0.002506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581926.538354702,4434050.134200178,1.9861953333333333,0.005012531328320802,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581924.811330345,4434049.263129707,1.9861953333333333,0.007518796992481203,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581923.101849005,4434048.333514848,1.9861953333333333,0.010025062656641603,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581921.364929508,4434047.495466556,1.9861953333333333,0.012531328320802004,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581919.633311912,4434046.639724631,1.9861953333333333,0.015037593984962405,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581917.898319343,4434045.795245623,1.9861953333333333,0.017543859649122806,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581916.16543804,4434044.943720989,1.9861953333333333,0.020050125313283207,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581914.446006555,4434044.047311759,1.9861953333333333,0.022556390977443608,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581912.717071544,4434043.182617627,1.9861953333333333,0.02506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581910.99971757,4434042.279275159,1.9861953333333333,0.02756892230576441,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581909.273064096,4434041.406967048,1.9861953333333333,0.03007518796992481,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581907.532840371,4434040.579945561,1.9861953333333333,0.03258145363408521,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581905.814826628,4434039.678804991,1.9861953333333333,0.03508771929824561,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581904.052831182,4434038.924439862,1.9861953333333333,0.03759398496240601,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581902.30268343,4434038.130536668,1.9861953333333333,0.040100250626566414,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581900.564654725,4434037.296189986,1.9861953333333333,0.042606516290726815,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581898.829859884,4434036.451051179,1.9861953333333333,0.045112781954887216,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581897.100008857,4434035.589413862,1.9861953333333333,0.047619047619047616,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581895.36414428,4434034.747845026,1.9861953333333333,0.05012531328320802,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581893.63644063,4434033.879041573,1.9861953333333333,0.05263157894736842,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581891.913653243,4434032.993831568,1.9861953333333333,0.05513784461152882,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581890.192220625,4434032.104100397,1.9861953333333333,0.05764411027568922,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581888.452892693,4434031.2740894,1.9861953333333333,0.06015037593984962,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581886.70360833,4434030.477305048,1.9861953333333333,0.06265664160401002,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581884.940372145,4434029.727080507,1.9861953333333333,0.06516290726817042,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581883.175755847,4434028.981461632,1.9861953333333333,0.06766917293233082,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581881.417518768,4434028.21455413,1.9861953333333333,0.07017543859649122,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581879.678203648,4434027.384500449,1.9861953333333333,0.07268170426065163,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581877.940699551,4434026.548403001,1.9861953333333333,0.07518796992481203,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581876.205509976,4434025.7045814125,1.9861953333333333,0.07769423558897243,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581874.477396728,4434024.837144913,1.9861953333333333,0.08020050125313283,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581872.7195363,4434024.068980459,1.9861953333333333,0.08270676691729323,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581870.952685494,4434023.330818578,1.9861953333333333,0.08521303258145363,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581869.184479564,4434022.597179104,1.9861953333333333,0.08771929824561403,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581867.407846782,4434021.891661648,1.9861953333333333,0.09022556390977443,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581865.628528493,4434021.195106243,1.9861953333333333,0.09273182957393483,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
